Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_frequently,BusinessTravel_Travel_rarely,Department_Research & development,EducationField_Life sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical degree,Gender_Male,JobRole_Human resources,JobRole_Laboratory technician,JobRole_Manager,JobRole_Manufacturing director,JobRole_Research director,JobRole_Research scientist,JobRole_Sales representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
44.0,528,1.0,3,1,1683,3,44,3,1,4,3195.0,4167,4,18,3,1,80,3,8,2,3,2.0,2.0,2.0,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23.0,1320,8.0,1,1,1684,4,93,2,1,3,3989.0,20586,1,11,3,1,80,0,5,2,3,5.0,4.0,1.0,2,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True
38.0,1495,4.0,2,1,1687,4,87,3,1,3,3306.0,26176,7,19,3,4,80,1,7,5,2,0.0,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
53.0,1395,24.0,4,1,1689,2,48,4,3,4,7005.0,3458,3,15,3,3,80,0,11,2,3,4.0,3.0,1.0,2,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
48.0,708,7.0,2,1,1691,4,95,3,1,3,2655.0,11740,2,11,3,3,80,2,19,3,3,9.0,7.0,7.0,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True
32.0,1259,2.0,4,1,1692,4,95,3,1,2,1393.0,24852,1,12,3,1,80,0,1,2,3,1.0,0.0,0.0,0,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
26.0,786,7.0,3,1,1693,4,76,3,1,4,2570.0,11925,1,20,4,3,80,0,7,5,3,7.0,7.0,5.0,7,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
55.0,1441,22.0,3,1,1694,1,94,2,1,2,3537.0,23737,5,12,3,4,80,1,8,1,3,4.0,2.0,1.0,2,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
34.0,1157,5.0,2,1,1696,2,57,2,2,4,3986.0,11912,1,14,3,3,80,1,15,3,4,15.0,10.0,4.0,13,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
60.0,370,1.0,4,1,1697,3,92,1,3,4,10883.0,20467,3,20,4,3,80,1,19,2,4,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
33.0,267,21.0,3,1,1698,2,79,4,1,2,2028.0,13637,1,18,3,4,80,3,14,6,3,14.0,11.0,2.0,13,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
37.0,1278,1.0,4,1,1700,3,31,1,2,4,9525.0,7677,1,14,3,3,80,2,6,2,2,6.0,3.0,1.0,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,678,19.0,3,1,1701,2,35,2,1,4,2929.0,20338,1,12,3,2,80,0,10,3,3,10.0,9.0,7.5,7,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
23.0,427,7.0,3,1,1702,3,99,3,1,4,2275.0,25103,1,21,4,2,80,1,3,2,3,3.0,2.0,0.0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
44.0,921,2.0,3,1,1703,3,96,4,3,4,7879.0,14810,1,19,3,2,80,1,9,2,3,8.0,7.0,6.0,7,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
35.0,146,2.0,4,1,1704,1,79,2,1,4,4930.0,13970,0,14,3,3,80,0,6,2,4,5.0,4.0,1.0,4,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
43.0,1179,2.0,3,1,1706,4,73,3,2,4,7847.0,6069,1,17,3,1,80,1,10,3,3,10.0,9.0,7.5,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
24.0,581,9.0,3,1,1707,3,62,4,1,3,4401.0,17616,1,16,3,4,80,1,5,1,3,5.0,3.0,0.0,4,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
41.0,918,6.0,3,1,1708,4,35,3,3,3,9241.0,15869,1,12,3,2,80,0,10,3,3,10.0,8.0,7.5,7,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29.0,1082,9.0,4,1,1709,4,43,3,1,3,2974.0,25412,9,17,3,3,80,1,9,2,3,5.0,3.0,1.0,2,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
36.0,530,2.0,4,1,1710,3,51,3,2,4,4502.0,7439,3,15,3,3,80,0,17,2,2,13.0,7.0,6.0,7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
45.0,1238,1.0,1,1,1712,3,74,2,3,3,10748.0,3395,3,23,4,4,80,1,25,3,2,18.0,14.5,7.5,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24.0,240,22.0,1,1,1714,4,58,1,1,3,1555.0,11585,1,11,3,3,80,1,1,2,3,1.0,0.0,0.0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
47.0,1093,9.0,3,1,1716,3,82,1,4,3,12936.0,24164,7,11,3,3,80,0,25,3,1,18.0,5.0,7.5,10,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
26.0,390,17.0,4,1,1718,4,62,1,1,3,2305.0,6217,1,15,3,3,80,3,3,3,4,3.0,2.0,0.0,2,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
45.0,1005,28.0,2,1,1719,4,48,2,4,2,16581.0,17119,1,11,3,3,80,0,21,2,3,18.0,6.0,7.5,6,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
32.0,585,10.0,3,1,1720,1,56,3,1,3,3433.0,17360,6,13,3,1,80,1,10,3,2,5.0,2.0,1.0,3,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
31.0,741,2.0,4,1,1721,2,69,3,1,3,3477.0,18103,1,14,3,4,80,1,6,2,4,5.0,2.0,0.0,3,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
41.0,552,4.0,3,1,1722,3,60,1,2,2,6430.0,20794,6,19,3,2,80,1,10,4,3,3.0,2.0,1.0,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
40.0,369,8.0,2,1,1724,2,92,3,2,1,6516.0,5041,2,16,3,2,80,1,18,3,3,1.0,0.0,0.0,0,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
24.0,506,29.0,1,1,1725,2,91,3,1,1,3907.0,3622,1,13,3,2,80,3,6,2,4,6.0,2.0,1.0,2,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
46.0,717,13.0,4,1,1727,3,34,3,2,2,5562.0,9697,6,14,3,4,80,0,19,3,3,10.0,7.0,0.0,9,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
35.0,1370,27.0,4,1,1728,4,49,3,2,3,6883.0,5151,2,16,3,2,80,1,17,3,3,7.0,7.0,0.0,7,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
30.0,793,16.0,1,1,1729,2,33,3,1,4,2862.0,3811,1,12,3,2,80,1,10,2,2,10.0,0.0,0.0,8,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
47.0,543,2.0,4,1,1731,3,87,3,2,2,4978.0,3536,7,11,3,4,80,1,4,3,1,1.0,0.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
46.0,1277,2.0,3,1,1732,3,74,3,3,4,10368.0,5596,4,12,3,2,80,1,13,5,2,10.0,6.0,0.0,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36.0,1456,13.0,5,1,1733,2,96,2,2,1,6134.0,8658,5,13,3,2,80,3,16,3,3,2.0,2.0,2.0,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32.0,964,1.0,2,1,1734,1,34,1,2,2,6735.0,12147,6,15,3,2,80,0,10,2,3,0.0,0.0,0.0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
23.0,160,4.0,1,1,1735,3,51,3,1,2,3295.0,12862,1,13,3,3,80,0,3,3,1,3.0,2.0,1.0,2,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
31.0,163,24.0,1,1,1736,4,30,3,2,4,5238.0,6670,2,20,4,4,80,0,9,3,2,5.0,4.0,1.0,4,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
39.0,792,1.0,3,1,1737,4,77,3,2,4,6472.0,8989,1,15,3,4,80,1,9,2,3,9.0,8.0,5.0,8,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
32.0,371,19.0,3,1,1739,4,80,1,3,3,9610.0,3840,3,13,3,3,80,1,10,2,1,4.0,3.0,0.0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
40.0,611,7.0,4,1,1740,2,88,3,5,2,16581.0,4349,1,14,3,2,80,0,21,3,2,18.0,8.0,7.5,8,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
45.0,176,4.0,3,1,1744,3,56,1,3,3,9756.0,6595,4,21,4,3,80,2,9,2,4,5.0,0.0,0.0,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
30.0,1312,2.0,4,1,1745,4,78,2,1,1,4968.0,26427,0,16,3,4,80,0,10,2,3,9.0,7.0,0.0,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
24.0,897,10.0,3,1,1746,1,59,3,1,4,2145.0,2097,0,14,3,4,80,1,3,2,3,2.0,2.0,2.0,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
30.0,600,8.0,3,1,1747,3,66,2,1,4,2180.0,9732,6,11,3,3,80,1,6,0,2,4.0,2.0,1.0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
31.0,1003,5.0,3,1,1749,1,51,3,2,3,8346.0,20943,1,19,3,3,80,1,6,3,3,5.0,2.0,0.0,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
27.0,1054,8.0,3,1,1751,3,67,3,1,4,3445.0,6152,1,11,3,3,80,0,6,5,2,6.0,2.0,1.0,4,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
29.0,428,9.0,3,1,1752,2,52,1,1,2,2760.0,14630,1,13,3,3,80,0,2,3,3,2.0,2.0,2.0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29.0,461,1.0,3,1,1753,4,70,4,2,3,6294.0,23060,8,12,3,4,80,0,10,5,4,3.0,2.0,0.0,2,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
30.0,979,15.0,2,1,1754,3,94,2,3,1,7140.0,3088,2,11,3,1,80,1,12,2,3,7.0,7.0,1.0,7,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,181,2.0,4,1,1755,4,97,4,1,4,2932.0,5586,0,14,3,1,80,3,6,3,3,5.0,0.0,1.0,2,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True
33.0,1283,2.0,3,1,1756,4,62,3,2,2,5147.0,10697,8,15,3,4,80,0,13,2,2,11.0,7.0,1.0,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
49.0,1313,11.0,4,1,1757,4,80,3,2,4,4507.0,8191,3,12,3,3,80,0,8,1,4,5.0,1.0,0.0,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33.0,211,16.0,3,1,1758,1,74,3,3,1,8564.0,10092,2,20,4,3,80,0,11,2,2,0.0,0.0,0.0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
38.0,594,2.0,2,1,1760,3,75,2,1,2,2468.0,15963,4,14,3,2,80,1,9,4,2,6.0,1.0,0.0,5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
31.0,1079,16.0,4,1,1761,1,70,3,3,3,8161.0,19002,2,13,3,1,80,3,10,2,3,1.0,0.0,0.0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
29.0,590,4.0,3,1,1762,4,91,2,1,1,2109.0,10007,1,13,3,3,80,1,1,2,3,1.0,0.0,0.0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30.0,305,16.0,3,1,1763,3,58,4,2,3,5294.0,9128,3,16,3,3,80,1,10,3,3,7.0,0.0,1.0,7,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
32.0,953,5.0,4,1,1764,2,65,3,1,2,2718.0,17674,2,14,3,2,80,0,12,3,3,7.0,7.0,0.0,7,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
38.0,833,18.0,3,1,1766,2,60,1,2,4,5811.0,24539,3,16,3,3,80,1,15,2,3,1.0,0.0,1.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
43.0,807,17.0,3,1,1767,3,38,2,1,3,2437.0,15587,9,16,3,4,80,1,6,4,3,1.0,0.0,0.0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True
42.0,855,12.0,3,1,1768,2,57,3,1,2,2766.0,8952,8,22,4,2,80,3,7,6,2,5.0,3.0,0.0,4,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
55.0,478,2.0,3,1,1770,3,60,2,5,1,16581.0,19805,8,12,3,2,80,3,34,2,3,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
33.0,775,4.0,3,1,1771,4,90,3,2,2,3055.0,6194,5,15,3,4,80,2,11,2,2,9.0,8.0,1.0,7,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
41.0,548,9.0,4,1,1772,3,94,3,1,1,2289.0,20520,1,20,4,2,80,2,5,2,3,5.0,3.0,0.0,4,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34.0,1375,10.0,3,1,1774,4,87,3,2,3,4001.0,12313,1,14,3,3,80,1,15,3,3,15.0,14.0,0.0,7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
53.0,661,1.0,4,1,1775,1,60,2,4,3,12965.0,22308,4,20,4,4,80,3,27,2,2,3.0,2.0,0.0,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
43.0,244,2.0,3,1,1778,2,97,3,1,4,3539.0,5033,0,13,3,2,80,0,10,5,3,9.0,7.0,1.0,8,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
34.0,511,3.0,2,1,1779,4,32,1,2,4,6029.0,25353,5,12,3,1,80,0,6,3,3,2.0,2.0,2.0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.0,337,7.0,1,1,1780,2,31,3,1,2,2679.0,4567,1,13,3,2,80,0,1,3,3,1.0,0.0,1.0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
38.0,1153,6.0,2,1,1782,4,40,2,1,3,3702.0,16376,1,11,3,2,80,1,5,3,3,5.0,4.0,0.0,4,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
22.0,1294,8.0,1,1,1783,3,79,3,1,1,2398.0,15999,1,17,3,3,80,0,1,6,3,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
31.0,196,29.0,4,1,1784,1,91,2,2,4,5468.0,13402,1,14,3,1,80,2,13,3,3,12.0,7.0,5.0,7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51.0,942,3.0,3,1,1786,1,53,3,3,3,13116.0,22984,2,11,3,4,80,0,15,2,3,2.0,2.0,2.0,2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
37.0,589,9.0,2,1,1787,2,46,2,2,2,4189.0,8800,1,14,3,1,80,2,5,2,3,5.0,2.0,0.0,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
46.0,734,2.0,4,1,1789,3,46,3,5,4,16581.0,14218,7,17,3,3,80,1,24,3,3,2.0,1.0,2.0,2,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
36.0,1383,10.0,3,1,1790,4,90,3,3,1,8321.0,25949,7,13,3,4,80,1,15,1,3,12.0,8.0,5.0,7,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
44.0,429,1.0,2,1,1792,3,99,3,1,2,2342.0,11092,1,12,3,3,80,3,6,2,2,5.0,3.0,2.0,3,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
37.0,1239,8.0,2,1,1794,3,89,3,2,2,4071.0,12832,2,13,3,3,80,0,19,4,2,10.0,0.0,4.0,7,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
35.0,303,27.0,3,1,1797,3,84,3,2,4,5813.0,13492,1,18,3,4,80,0,10,2,3,10.0,7.0,7.0,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
33.0,867,8.0,4,1,1798,4,90,4,1,1,3143.0,6076,6,19,3,2,80,1,14,1,3,10.0,8.0,7.0,6,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
28.0,1181,1.0,3,1,1799,3,82,3,1,4,2044.0,5531,1,11,3,3,80,1,5,6,4,5.0,3.0,0.0,3,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
39.0,1253,10.0,1,1,1800,3,65,3,3,3,13464.0,7914,7,21,4,3,80,0,9,3,3,4.0,3.0,2.0,2,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
46.0,849,26.0,2,1,1801,2,98,2,2,2,7991.0,25166,8,15,3,3,80,0,6,3,3,2.0,2.0,2.0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
40.0,616,2.0,2,1,1802,3,99,3,1,1,3377.0,25605,4,17,3,4,80,1,7,5,2,4.0,3.0,0.0,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
42.0,1128,13.0,3,1,1803,2,95,4,2,1,5538.0,5696,5,18,3,3,80,2,10,2,2,0.0,0.0,0.0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
35.0,1180,2.0,2,1,1804,2,90,3,2,4,5762.0,24442,2,14,3,3,80,1,15,6,3,7.0,7.0,1.0,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
38.0,1336,2.0,3,1,1805,1,100,3,1,2,2592.0,7129,5,13,3,4,80,3,13,3,3,11.0,10.0,3.0,8,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
34.0,234,9.0,4,1,1807,4,93,3,2,1,5346.0,6208,4,17,3,3,80,1,11,3,2,7.0,1.0,0.0,7,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
37.0,370,10.0,4,1,1809,4,58,3,2,1,4213.0,4992,1,15,3,2,80,0,10,4,1,10.0,3.0,0.0,8,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
39.0,766,20.0,3,1,1812,3,83,3,2,4,4127.0,19188,2,18,3,4,80,1,7,6,3,2.0,1.0,2.0,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43.0,343,9.0,3,1,1813,1,52,3,1,3,2438.0,24978,4,13,3,3,80,0,7,2,2,3.0,2.0,1.0,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
41.0,447,5.0,3,1,1814,2,85,4,2,2,6870.0,15530,3,12,3,1,80,0,11,3,1,3.0,2.0,1.0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41.0,796,4.0,1,1,1815,3,81,3,3,3,10447.0,26458,0,13,3,4,80,1,23,3,4,18.0,14.0,7.5,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30.0,1092,10.0,3,1,1816,1,64,3,3,3,9667.0,2739,9,14,3,2,80,0,9,3,3,7.0,7.0,0.0,2,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26.0,920,20.0,2,1,1818,4,69,3,1,2,2148.0,6889,0,11,3,3,80,0,6,3,3,5.0,1.0,1.0,4,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
46.0,261,21.0,2,1,1821,4,66,3,2,2,8926.0,10842,4,22,4,4,80,1,13,2,4,9.0,7.0,3.0,7,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
40.0,1194,1.0,3,1,1822,3,52,3,2,4,6513.0,9060,4,17,3,4,80,1,12,3,3,5.0,3.0,0.0,3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,810,8.0,2,1,1823,2,92,4,2,3,6799.0,22128,1,21,4,3,80,2,10,5,3,10.0,8.0,4.0,8,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
58.0,350,2.0,3,1,1824,2,52,3,4,2,16291.0,22577,4,22,4,4,80,1,37,0,2,16.0,9.0,7.5,14,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
35.0,185,23.0,4,1,1826,2,91,1,1,3,2705.0,9696,0,16,3,2,80,1,6,2,4,5.0,4.0,0.0,3,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
47.0,1001,4.0,3,1,1827,3,92,2,3,2,10333.0,19271,8,12,3,3,80,1,28,4,3,18.0,11.0,7.5,10,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
40.0,750,12.0,3,1,1829,2,47,3,2,1,4448.0,10748,2,12,3,2,80,1,15,3,3,7.0,4.0,7.0,7,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,431,7.0,4,1,1830,4,68,3,2,4,6854.0,15696,4,15,3,2,80,1,14,2,2,7.0,1.0,1.0,7,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
31.0,1125,7.0,4,1,1833,1,68,3,3,1,9637.0,8277,2,14,3,4,80,2,9,3,3,3.0,2.0,2.0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,1217,1.0,3,1,1834,3,67,3,1,1,3591.0,12719,1,25,4,3,80,1,3,3,3,3.0,2.0,1.0,2,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
38.0,723,2.0,4,1,1835,2,77,1,2,4,5405.0,4244,2,20,4,1,80,2,20,4,2,4.0,2.0,0.0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
